transaction_id,customer_id,transaction_datetime,transaction_amount,merchant_category,location,transaction_type,last_transaction_datetime,days_since_last_txn,location_freq_for_customer,is_night_transaction,transaction_week,weekly_txn_count,transaction_amount_log,anomaly_score,anomaly_rate
TXN_013003,CUST_00445,2025-10-08 03:32:00,78.97,5.0,USA,2.0,2025-09-30 06:00:00,7.0,5,1,2025-10-06,1,4.381651564343798,1,0.11811350712981855
TXN_002606,CUST_00445,2025-10-13 06:20:00,5.81,2.0,Germany,3.0,2025-10-08 03:32:00,5.0,2,0,2025-10-13,2,1.918392120161421,1,0.07588082417389497
TXN_010789,CUST_00445,2025-10-17 02:26:00,30.69,5.0,Germany,3.0,2025-10-13 06:20:00,3.0,2,1,2025-10-13,2,3.4560011737028296,1,0.043211929263179294
TXN_017418,CUST_00445,2025-10-24 21:01:00,25.23,3.0,India,1.0,2025-10-17 02:26:00,7.0,2,0,2025-10-20,1,3.2669037938787824,1,0.1890149815846014
TXN_019184,CUST_00445,2025-11-06 20:51:00,27.93,2.0,Canada,1.0,2025-10-24 21:01:00,12.0,5,0,2025-11-03,2,3.3648791189880436,1,0.18285793397626415
TXN_003967,CUST_00445,2025-11-09 08:33:00,29.09,6.0,USA,1.0,2025-11-06 20:51:00,2.0,5,0,2025-11-03,2,3.4041928906419536,1,0.15454931388496035
TXN_006143,CUST_00445,2025-11-28 01:19:00,1.73,4.0,USA,3.0,2025-11-09 08:33:00,18.0,5,1,2025-11-24,1,1.0043016091968684,1,0.052598952675906974
TXN_017476,CUST_00445,2025-12-29 06:00:00,4.7,3.0,UK,2.0,2025-11-28 01:19:00,31.0,6,0,2025-12-29,1,1.7404661748405046,1,0.16271307560308262
TXN_012606,CUST_00445,2026-01-11 06:20:00,5.81,2.0,UK,1.0,2025-12-29 06:00:00,13.0,6,0,2026-01-05,1,1.918392120161421,1,0.1839132985963522
TXN_013967,CUST_00445,2026-02-07 08:33:00,29.09,6.0,India,0.0,2026-01-11 06:20:00,27.0,2,0,2026-02-02,1,3.4041928906419536,1,0.12660374568483423
TXN_016143,CUST_00445,2026-02-26 01:19:00,1.73,4.0,Russia,2.0,2026-02-07 08:33:00,18.0,3,1,2026-02-23,1,1.0043016091968684,1,0.10105151563790848
TXN_001055,CUST_00446,2025-02-23 12:20:00,0.981897890871769,6.0,Russia,1.0,2025-02-11 23:06:00,11.0,2,0,2025-02-17,1,0.6840549163525177,1,0.1147452092239436
TXN_005402,CUST_00446,2025-02-25 03:12:00,12.67,4.0,Germany,2.0,2025-02-23 12:20:00,1.0,1,1,2025-02-24,1,2.6152036507358583,1,0.07057800514426615
TXN_007341,CUST_00446,2025-04-02 17:41:00,65.45,4.0,USA,1.0,2025-02-25 03:12:00,36.0,7,0,2025-03-31,1,4.196449785159254,1,0.17482620430215623
TXN_009106,CUST_00446,2025-04-16 23:02:00,198.04,0.0,USA,1.0,2025-04-02 17:41:00,14.0,7,0,2025-04-14,1,5.2935058095508145,1,0.13092567739539418
TXN_013171,CUST_00446,2025-05-12 23:06:00,55.78,4.0,UK,1.0,2025-04-16 23:02:00,26.0,7,0,2025-05-12,1,4.039184151044825,1,0.18682834797115577
TXN_011055,CUST_00446,2025-05-24 12:20:00,16.38,6.0,UK,1.0,2025-05-12 23:06:00,11.0,7,0,2025-05-19,1,2.8553201198372458,1,0.16113721308862966
TXN_015402,CUST_00446,2025-05-26 03:12:00,12.67,4.0,UK,0.0,2025-05-24 12:20:00,1.0,7,1,2025-05-26,1,2.6152036507358583,1,0.07928503986811652
TXN_005029,CUST_00446,2025-06-23 01:05:00,112.27,0.0,UK,1.0,2025-05-26 03:12:00,27.0,7,1,2025-06-23,1,4.729774349212622,1,0.0852068342673088
TXN_017341,CUST_00446,2025-07-01 17:41:00,65.45,4.0,Russia,2.0,2025-06-23 01:05:00,8.0,2,0,2025-06-30,1,4.196449785159254,1,0.17796000921130906
TXN_019106,CUST_00446,2025-07-15 23:02:00,198.04,0.0,USA,2.0,2025-07-01 17:41:00,14.0,7,0,2025-07-14,1,5.2935058095508145,1,0.11156978254569211
TXN_001306,CUST_00446,2025-08-13 21:49:00,20.5,5.0,Canada,1.0,2025-07-15 23:02:00,28.0,3,0,2025-08-11,1,3.068052935133617,1,0.18273443906579062
TXN_009154,CUST_00446,2025-08-24 17:38:00,24.38,6.0,UK,1.0,2025-08-13 21:49:00,10.0,7,0,2025-08-18,1,3.2339614622862416,1,0.16483733938644635
TXN_015029,CUST_00446,2025-09-21 01:05:00,112.27,0.0,Canada,1.0,2025-08-24 17:38:00,27.0,3,1,2025-09-15,1,4.729774349212622,1,0.09907532407690756
TXN_009905,CUST_00446,2025-10-12 10:39:00,10.0,6.0,USA,1.0,2025-09-21 01:05:00,21.0,7,0,2025-10-06,1,2.3978952727983707,1,0.15146385259352585
TXN_006942,CUST_00446,2025-11-04 20:01:00,0.87,4.0,India,2.0,2025-10-12 10:39:00,23.0,2,0,2025-11-03,1,0.6259384308664953,1,0.11677356753933577
TXN_011306,CUST_00446,2025-11-11 21:49:00,20.5,5.0,Canada,2.0,2025-11-04 20:01:00,7.0,3,0,2025-11-10,1,3.068052935133617,1,0.18176910786692363
TXN_019154,CUST_00446,2025-11-22 17:38:00,24.38,6.0,UK,1.0,2025-11-11 21:49:00,10.0,7,0,2025-11-17,1,3.2339614622862416,1,0.16483733938644635
TXN_005440,CUST_00446,2025-12-29 09:57:00,61.9,3.0,USA,0.0,2025-11-22 17:38:00,36.0,7,0,2025-12-29,1,4.141546163706395,1,0.13840742654983473
TXN_019905,CUST_00446,2026-01-10 10:39:00,10.0,6.0,UK,1.0,2025-12-29 09:57:00,12.0,7,0,2026-01-05,1,2.3978952727983707,1,0.15705976106424374
TXN_016942,CUST_00446,2026-02-02 20:01:00,0.87,4.0,USA,2.0,2026-01-10 10:39:00,23.0,7,0,2026-02-02,1,0.6259384308664953,1,0.11539404325098823
TXN_015440,CUST_00446,2026-03-29 09:57:00,61.9,3.0,India,2.0,2026-02-02 20:01:00,54.0,2,0,2026-03-23,1,4.141546163706395,1,0.13803494363866015
TXN_007630,CUST_00447,2025-02-20 01:43:00,4.98,5.0,Canada,2.0,2025-01-01 05:01:00,49.0,4,1,2025-02-17,1,1.7884205679625405,1,0.05562075918208609
TXN_014052,CUST_00447,2025-04-01 05:01:00,7.08,4.0,Canada,1.0,2025-02-20 01:43:00,40.0,4,1,2025-03-31,1,2.089391872533004,1,0.11491029213588355
TXN_000634,CUST_00447,2025-05-11 15:58:00,109.04,5.0,India,0.0,2025-04-01 05:01:00,40.0,6,0,2025-05-05,1,4.700843936056374,1,0.1095735874838874
TXN_009856,CUST_00447,2025-05-15 00:24:00,65.27,4.0,Russia,1.0,2025-05-11 15:58:00,3.0,3,1,2025-05-12,1,4.193737306100135,1,0.134322253352819
TXN_017630,CUST_00447,2025-05-21 01:43:00,4.98,5.0,India,1.0,2025-05-15 00:24:00,6.0,6,1,2025-05-19,1,1.7884205679625405,1,0.10428731282185577
TXN_003324,CUST_00447,2025-05-26 05:00:00,68.78,4.0,Canada,1.0,2025-05-21 01:43:00,5.0,4,1,2025-05-26,1,4.245347435758628,1,0.13712140292790254
TXN_007264,CUST_00447,2025-07-22 09:13:00,68.93,2.0,India,3.0,2025-05-26 05:00:00,57.0,6,0,2025-07-21,1,4.247494741715776,1,0.0638573525666356
TXN_010634,CUST_00447,2025-08-09 15:58:00,109.04,5.0,India,0.0,2025-07-22 09:13:00,18.0,6,0,2025-08-04,1,4.700843936056374,1,0.14054310235051493
TXN_019856,CUST_00447,2025-08-13 00:24:00,65.27,4.0,Russia,1.0,2025-08-09 15:58:00,3.0,3,1,2025-08-11,1,4.193737306100135,1,0.134322253352819
TXN_013324,CUST_00447,2025-08-24 05:00:00,68.78,4.0,USA,2.0,2025-08-13 00:24:00,11.0,2,1,2025-08-18,1,4.245347435758628,1,0.1287170746485829
TXN_009549,CUST_00447,2025-09-22 19:08:00,9.33,3.0,Brazil,2.0,2025-08-24 05:00:00,29.0,1,0,2025-09-22,1,2.3350522831315472,1,0.14185206739908818
TXN_009110,CUST_00447,2025-10-04 21:57:00,58.52,6.0,USA,2.0,2025-09-22 19:08:00,12.0,2,0,2025-09-29,1,4.086312390524837,1,0.1568850371428136
TXN_017264,CUST_00447,2025-10-20 09:13:00,68.93,2.0,UK,2.0,2025-10-04 21:57:00,15.0,4,0,2025-10-20,1,4.247494741715776,1,0.18928850468512387
TXN_001107,CUST_00447,2025-12-18 02:52:00,23.84,4.0,Canada,1.0,2025-10-20 09:13:00,58.0,4,1,2025-12-15,2,3.212455257065278,1,0.043687371234384154
TXN_019549,CUST_00447,2025-12-21 19:08:00,9.33,3.0,Russia,2.0,2025-12-18 02:52:00,3.0,3,0,2025-12-15,2,2.3350522831315472,1,0.15900414511561156
TXN_006986,CUST_00447,2025-12-30 05:38:00,5.99,4.0,UK,1.0,2025-12-21 19:08:00,8.0,4,1,2025-12-29,2,1.944480556245719,1,0.09525661245293249
TXN_019110,CUST_00447,2026-01-02 21:57:00,58.52,6.0,India,3.0,2025-12-30 05:38:00,3.0,6,0,2025-12-29,2,4.086312390524837,1,0.08934815022154763
TXN_011107,CUST_00447,2026-03-18 02:52:00,23.84,4.0,UK,0.0,2026-01-02 21:57:00,74.0,4,1,2026-03-16,1,3.212455257065278,1,0.03439553836065956
TXN_016986,CUST_00447,2026-03-30 05:38:00,5.99,4.0,UK,2.0,2026-03-18 02:52:00,12.0,4,1,2026-03-30,1,1.944480556245719,1,0.12472472110628091
TXN_004709,CUST_00448,2025-03-14 12:42:00,106.92,1.0,Russia,1.0,2025-01-30 23:01:00,42.0,3,0,2025-03-10,1,4.6813902118995,1,0.16160180355905673
TXN_017503,CUST_00448,2025-04-30 23:01:00,63.83,4.0,India,3.0,2025-03-14 12:42:00,47.0,1,0,2025-04-28,1,4.171768459186905,1,0.07623832790071472
TXN_014709,CUST_00448,2025-06-12 12:42:00,106.92,1.0,UK,2.0,2025-04-30 23:01:00,42.0,4,0,2025-06-09,1,4.6813902118995,1,0.14387384520680085
TXN_001473,CUST_00448,2025-07-14 05:16:00,22.02,5.0,UK,2.0,2025-06-12 12:42:00,31.0,4,1,2025-07-14,1,3.1363634032937364,1,0.11308543044153407
TXN_007715,CUST_00448,2025-07-23 06:21:00,4.06,2.0,Russia,2.0,2025-07-14 05:16:00,9.0,3,0,2025-07-21,1,1.6213664832993742,1,0.17049645064038838
TXN_008230,CUST_00448,2025-10-01 08:05:00,17.5,1.0,Russia,1.0,2025-07-23 06:21:00,70.0,3,0,2025-09-29,1,2.917770732084279,1,0.12000118915643238
TXN_011473,CUST_00448,2025-10-12 05:16:00,22.02,5.0,Germany,1.0,2025-10-01 08:05:00,10.0,2,1,2025-10-06,1,3.1363634032937364,1,0.12380512068803418
TXN_017715,CUST_00448,2025-10-21 06:21:00,4.06,2.0,Canada,3.0,2025-10-12 05:16:00,9.0,1,0,2025-10-20,1,1.6213664832993742,1,0.08281291638941579
TXN_009212,CUST_00448,2025-10-27 11:37:00,44.98,4.0,Germany,2.0,2025-10-21 06:21:00,6.0,2,0,2025-10-27,1,3.8282065193350356,1,0.1756636858069528
TXN_018230,CUST_00448,2025-12-30 08:05:00,17.5,1.0,UK,2.0,2025-10-27 11:37:00,63.0,4,0,2025-12-29,2,2.917770732084279,1,0.095068383895063
TXN_002290,CUST_00448,2025-12-30 13:57:00,34.23,1.0,USA,0.0,2025-12-30 08:05:00,0.0,3,0,2025-12-29,2,3.561897992353146,1,0.12962420459644997
TXN_019212,CUST_00448,2026-01-25 11:37:00,44.98,4.0,USA,2.0,2025-12-30 13:57:00,25.0,3,0,2026-01-19,1,3.8282065193350356,1,0.19052657208359053
TXN_012290,CUST_00448,2026-03-30 13:57:00,34.23,1.0,UK,2.0,2026-01-25 11:37:00,64.0,4,0,2026-03-30,1,3.561897992353146,1,0.12561814791954184
TXN_003682,CUST_00449,2025-01-07 09:51:00,8.59,2.0,UK,2.0,2025-01-05 21:32:00,1.0,4,0,2025-01-06,1,2.2607208888953467,1,0.16503665622750063
TXN_006325,CUST_00449,2025-01-27 22:41:00,17.79,0.0,USA,1.0,2025-01-07 09:51:00,20.0,5,0,2025-01-27,1,2.933324813425374,1,0.1767808373580046
TXN_001056,CUST_00449,2025-02-28 19:54:00,23.05,0.0,USA,1.0,2025-01-27 22:41:00,31.0,5,0,2025-02-24,1,3.1801349965517702,1,0.1701400480086614
TXN_006019,CUST_00449,2025-03-28 08:37:00,29.62,4.0,Germany,0.0,2025-02-28 19:54:00,27.0,2,0,2025-03-24,1,3.4216533902295376,1,0.1577034437230581
TXN_017402,CUST_00449,2025-04-05 21:32:00,50.16,2.0,UK,1.0,2025-03-28 08:37:00,8.0,4,0,2025-03-31,1,3.934957976710642,1,0.20524096917591422
TXN_013682,CUST_00449,2025-04-07 09:51:00,3.7059609568251504,2.0,Russia,1.0,2025-04-05 21:32:00,1.0,4,0,2025-04-07,2,1.5488299938035108,1,0.15348048597632552
TXN_004450,CUST_00449,2025-04-09 02:36:00,28.92,5.0,Russia,0.0,2025-04-07 09:51:00,1.0,4,1,2025-04-07,2,3.3985271531062766,1,0.06462259756006405
TXN_016325,CUST_00449,2025-04-27 22:41:00,17.79,0.0,India,3.0,2025-04-09 02:36:00,18.0,1,0,2025-04-21,1,2.933324813425374,1,0.07813889192090573
TXN_011056,CUST_00449,2025-05-29 19:54:00,23.05,0.0,UK,2.0,2025-04-27 22:41:00,31.0,4,0,2025-05-26,1,3.1801349965517702,1,0.1587052709801342
TXN_016019,CUST_00449,2025-06-26 08:37:00,29.62,4.0,Canada,1.0,2025-05-29 19:54:00,27.0,2,0,2025-06-23,1,3.4216533902295376,1,0.18714996437999337
TXN_014450,CUST_00449,2025-07-08 02:36:00,28.92,5.0,USA,1.0,2025-06-26 08:37:00,11.0,5,1,2025-07-07,1,3.3985271531062766,1,0.1373252567708067
TXN_003493,CUST_00449,2025-08-22 11:28:00,23.07,0.0,Germany,2.0,2025-07-08 02:36:00,45.0,2,0,2025-08-18,1,3.1809662517949806,1,0.12363731949398771
TXN_003227,CUST_00449,2025-09-30 12:08:00,0.63,2.0,Russia,1.0,2025-08-22 11:28:00,39.0,4,0,2025-09-29,1,0.48858001481867097,1,0.12896092787139413
TXN_013493,CUST_00449,2025-11-20 11:28:00,23.07,0.0,USA,3.0,2025-09-30 12:08:00,50.0,5,0,2025-11-17,1,3.1809662517949806,1,0.08081002589546316
TXN_002699,CUST_00449,2025-12-10 12:41:00,44.17,3.0,Canada,2.0,2025-11-20 11:28:00,20.0,2,0,2025-12-08,1,3.8104331496665127,1,0.18478052829550745
TXN_013227,CUST_00449,2025-12-29 12:08:00,0.63,2.0,UK,0.0,2025-12-10 12:41:00,18.0,4,0,2025-12-29,1,0.48858001481867097,1,0.11459252237401757
TXN_012699,CUST_00449,2026-03-10 12:41:00,44.17,3.0,Russia,0.0,2025-12-29 12:08:00,71.0,4,0,2026-03-09,1,3.8104331496665127,1,0.09949145980549323
TXN_007215,CUST_00450,2025-01-15 09:42:00,6.88,2.0,Canada,1.0,2025-01-01 11:56:00,13.0,3,0,2025-01-13,1,2.064327903869788,1,0.19561479003518667
TXN_012922,CUST_00450,2025-04-01 11:56:00,38.12,6.0,USA,1.0,2025-01-15 09:42:00,76.0,7,0,2025-03-31,1,3.6666338451666167,1,0.08298677031276858
TXN_017215,CUST_00450,2025-04-15 09:42:00,6.88,2.0,Canada,1.0,2025-04-01 11:56:00,13.0,3,0,2025-04-14,1,2.064327903869788,1,0.19561479003518667
TXN_006697,CUST_00450,2025-05-11 17:54:00,1.37,6.0,UK,0.0,2025-04-15 09:42:00,26.0,5,0,2025-05-05,1,0.8628899551470398,1,0.09906611987300118
TXN_006274,CUST_00450,2025-06-02 17:27:00,47.58,4.0,USA,2.0,2025-05-11 17:54:00,21.0,7,0,2025-06-02,1,3.8832119235740263,1,0.17546199729358353
TXN_002042,CUST_00450,2025-06-26 15:37:00,1.67,3.0,UK,1.0,2025-06-02 17:27:00,23.0,5,0,2025-06-23,1,0.9820784724121582,1,0.16416015316604554
TXN_008486,CUST_00450,2025-07-16 05:32:00,119.8,3.0,USA,0.0,2025-06-26 15:37:00,19.0,7,1,2025-07-14,2,4.794136285500715,1,0.027999076660165434
TXN_004570,CUST_00450,2025-07-20 22:42:00,0.99,3.0,India,0.0,2025-07-16 05:32:00,4.0,10,0,2025-07-14,2,0.688134638736401,1,0.059008550319019304
TXN_016697,CUST_00450,2025-08-09 17:54:00,1.37,6.0,USA,1.0,2025-07-20 22:42:00,19.0,7,0,2025-08-04,1,0.8628899551470398,1,0.11985735314630797
TXN_016274,CUST_00450,2025-08-31 17:27:00,47.58,4.0,UK,2.0,2025-08-09 17:54:00,21.0,5,0,2025-08-25,1,3.8832119235740263,1,0.1872846443926704
TXN_005466,CUST_00450,2025-09-24 01:02:00,1.2,2.0,India,1.0,2025-08-31 17:27:00,23.0,10,1,2025-09-22,3,0.7884573603642702,-1,-0.02212907050938373
TXN_012042,CUST_00450,2025-09-24 15:37:00,1.67,3.0,USA,1.0,2025-09-24 01:02:00,0.0,7,0,2025-09-22,3,0.9820784724121582,1,0.07077906898378927
TXN_000995,CUST_00450,2025-09-25 11:38:00,19.4,2.0,Russia,0.0,2025-09-24 15:37:00,0.0,4,0,2025-09-22,3,3.0155349008501706,1,0.07215552580816487
TXN_004176,CUST_00450,2025-09-29 02:34:00,42.63,4.0,UK,2.0,2025-09-25 11:38:00,3.0,5,1,2025-09-29,1,3.775744987135518,1,0.12811898926362247
TXN_018486,CUST_00450,2025-10-14 05:32:00,119.8,3.0,India,1.0,2025-09-29 02:34:00,15.0,10,1,2025-10-13,3,4.794136285500715,-1,-0.002075093530382266
TXN_004989,CUST_00450,2025-10-16 09:27:00,20.86,2.0,India,0.0,2025-10-14 05:32:00,2.0,10,0,2025-10-13,3,3.0846584827483925,1,0.039038587119649804
TXN_014570,CUST_00450,2025-10-18 22:42:00,0.99,3.0,India,0.0,2025-10-16 09:27:00,2.0,10,0,2025-10-13,3,0.688134638736401,-1,-0.0028159086568990688
TXN_005896,CUST_00450,2025-11-21 11:00:00,0.55,3.0,USA,1.0,2025-10-18 22:42:00,33.0,7,0,2025-11-17,1,0.4382549309311553,1,0.12153433299025673
TXN_001135,CUST_00450,2025-11-27 08:02:00,1540.74,0.0,India,1.0,2025-11-21 11:00:00,5.0,10,0,2025-11-24,3,7.3406669277146825,-1,-0.015484283065342441
TXN_009639,CUST_00450,2025-11-28 11:28:00,7.59,1.0,Canada,1.0,2025-11-27 08:02:00,1.0,3,0,2025-11-24,3,2.150598735996164,1,0.08614527460036736
TXN_001913,CUST_00450,2025-11-29 15:07:00,3241.12,4.0,India,1.0,2025-11-28 11:28:00,1.0,10,0,2025-11-24,3,8.083982715799385,-1,-0.020368290298027114
TXN_015466,CUST_00450,2025-12-23 01:02:00,1.2,2.0,Russia,2.0,2025-11-29 15:07:00,23.0,4,1,2025-12-22,3,0.7884573603642702,1,0.0162397505296743
TXN_010995,CUST_00450,2025-12-24 11:38:00,19.4,2.0,UK,1.0,2025-12-23 01:02:00,1.0,5,0,2025-12-22,3,3.0155349008501706,1,0.11524696372309806
TXN_014176,CUST_00450,2025-12-28 02:34:00,42.63,4.0,India,1.0,2025-12-24 11:38:00,3.0,10,1,2025-12-22,3,3.775744987135518,1,0.03338241256008723
TXN_014989,CUST_00450,2026-01-14 09:27:00,20.86,2.0,Russia,1.0,2025-12-28 02:34:00,17.0,4,0,2026-01-12,1,3.0846584827483925,1,0.20737426886725047
TXN_015896,CUST_00450,2026-02-19 11:00:00,0.55,3.0,Russia,2.0,2026-01-14 09:27:00,36.0,4,0,2026-02-16,1,0.4382549309311553,1,0.11823670333495478
TXN_011135,CUST_00450,2026-02-25 08:02:00,1540.74,0.0,India,2.0,2026-02-19 11:00:00,5.0,10,0,2026-02-23,3,7.3406669277146825,-1,-0.02904798562752542
TXN_019639,CUST_00450,2026-02-26 11:28:00,7.59,1.0,USA,2.0,2026-02-25 08:02:00,1.0,7,0,2026-02-23,3,2.150598735996164,1,0.06092232035656864
TXN_011913,CUST_00450,2026-02-27 15:07:00,3241.12,4.0,Brazil,2.0,2026-02-26 11:28:00,1.0,1,0,2026-02-23,3,8.083982715799385,-1,-0.024583807927790247
TXN_007032,CUST_00451,2025-02-19 04:46:00,66.73,1.0,Canada,2.0,2025-01-11 11:03:00,38.0,3,1,2025-02-17,1,4.215529213226812,1,0.08638345710724238
TXN_005857,CUST_00451,2025-03-23 18:51:00,127.99,3.0,Russia,1.0,2025-02-19 04:46:00,32.0,3,0,2025-03-17,1,4.859734881977045,1,0.1795526557828987
TXN_006645,CUST_00451,2025-04-06 14:24:00,84.8,1.0,India,2.0,2025-03-23 18:51:00,13.0,5,0,2025-03-31,1,4.4520190064939165,1,0.176559622177413
TXN_004998,CUST_00451,2025-04-09 20:28:00,14.56,0.0,India,3.0,2025-04-06 14:24:00,3.0,5,0,2025-04-07,2,2.7447035187502458,1,0.07071601777239378
TXN_015516,CUST_00451,2025-04-11 11:03:00,18.15,2.0,Canada,0.0,2025-04-09 20:28:00,1.0,3,0,2025-04-07,2,2.952302715626655,1,0.1430954012304404
TXN_008551,CUST_00451,2025-05-12 22:29:00,3.75,4.0,Canada,2.0,2025-04-11 11:03:00,31.0,3,0,2025-05-12,1,1.55814461804655,1,0.16383816886026037
TXN_017032,CUST_00451,2025-05-20 04:46:00,66.73,1.0,Germany,3.0,2025-05-12 22:29:00,7.0,2,1,2025-05-19,1,4.215529213226812,1,0.06332361163328415
TXN_015857,CUST_00451,2025-06-21 18:51:00,127.99,3.0,Germany,2.0,2025-05-20 04:46:00,32.0,2,0,2025-06-16,1,4.859734881977045,1,0.1602186307782873
TXN_006354,CUST_00451,2025-06-23 08:41:00,88.59,5.0,UK,2.0,2025-06-21 18:51:00,1.0,4,0,2025-06-23,1,4.495243706609487,1,0.16457155047122862
TXN_016645,CUST_00451,2025-07-05 14:24:00,84.8,1.0,UK,1.0,2025-06-23 08:41:00,12.0,4,0,2025-06-30,2,4.4520190064939165,1,0.16667883706507075
TXN_000884,CUST_00451,2025-07-05 22:09:00,38.45,0.0,India,2.0,2025-07-05 14:24:00,0.0,5,0,2025-06-30,2,3.6750340472918834,1,0.13475385314697297
TXN_014998,CUST_00451,2025-07-08 20:28:00,14.56,0.0,Russia,0.0,2025-07-05 22:09:00,2.0,3,0,2025-07-07,1,2.7447035187502458,1,0.13691877044435014
TXN_018551,CUST_00451,2025-08-10 22:29:00,3.75,4.0,UK,1.0,2025-07-08 20:28:00,33.0,4,0,2025-08-04,1,1.55814461804655,1,0.17672197212888985
TXN_016354,CUST_00451,2025-09-21 08:41:00,88.59,5.0,Russia,2.0,2025-08-10 22:29:00,41.0,3,0,2025-09-15,1,4.495243706609487,1,0.14840808301272868
TXN_010884,CUST_00451,2025-10-03 22:09:00,38.45,0.0,India,1.0,2025-09-21 08:41:00,12.0,5,0,2025-09-29,1,3.6750340472918834,1,0.18044974319953722
TXN_004635,CUST_00451,2025-12-17 04:43:00,20.89,0.0,India,3.0,2025-10-03 22:09:00,74.0,5,1,2025-12-15,1,3.0860299115347716,-1,-0.019415977005852958
TXN_014635,CUST_00451,2026-03-17 04:43:00,20.89,0.0,USA,2.0,2025-12-17 04:43:00,90.0,1,1,2026-03-16,1,3.0860299115347716,-1,-0.016926652801925735
TXN_005100,CUST_00452,2025-01-22 02:41:00,34.89,0.0,Canada,1.0,2025-01-03 06:41:00,18.0,6,1,2025-01-20,1,3.580458705159516,1,0.10444985825292158
TXN_018062,CUST_00452,2025-04-03 06:41:00,162.34,2.0,Canada,2.0,2025-01-22 02:41:00,71.0,6,0,2025-03-31,1,5.09583391793013,1,0.08862754249217797
TXN_015100,CUST_00452,2025-04-22 02:41:00,34.89,0.0,Russia,3.0,2025-04-03 06:41:00,18.0,5,1,2025-04-21,1,3.580458705159516,1,0.04024529128473919
TXN_005998,CUST_00452,2025-06-08 15:39:00,9.46,4.0,Canada,0.0,2025-04-22 02:41:00,47.0,6,0,2025-06-02,1,2.347558458636777,1,0.13242925216328078
TXN_007639,CUST_00452,2025-08-14 23:07:00,55.58,3.0,Germany,2.0,2025-06-08 15:39:00,67.0,1,0,2025-08-11,1,4.035655565873421,1,0.10503009575431488
TXN_009418,CUST_00452,2025-08-23 03:41:00,50.82,3.0,Canada,0.0,2025-08-14 23:07:00,8.0,6,1,2025-08-18,1,3.947776175133964,1,0.1038711737075913
TXN_015998,CUST_00452,2025-09-06 15:39:00,9.46,4.0,USA,2.0,2025-08-23 03:41:00,14.0,4,0,2025-09-01,2,2.347558458636777,1,0.16205373500687598
TXN_005797,CUST_00452,2025-09-07 14:43:00,14.65,5.0,USA,1.0,2025-09-06 15:39:00,0.0,4,0,2025-09-01,2,2.750470916986162,1,0.1493729620292804
TXN_003008,CUST_00452,2025-10-01 09:36:00,20.64,2.0,UK,2.0,2025-09-07 14:43:00,23.0,4,0,2025-09-29,1,3.074543453978281,1,0.18941716399822606
TXN_005843,CUST_00452,2025-10-22 14:14:00,54.09,2.0,Russia,2.0,2025-10-01 09:36:00,21.0,5,0,2025-10-20,1,4.008968211484625,1,0.1888675168747863
TXN_005900,CUST_00452,2025-10-30 15:18:00,10.75,3.0,USA,1.0,2025-10-22 14:14:00,8.0,4,0,2025-10-27,2,2.463853240590168,1,0.1786545986462567
TXN_001741,CUST_00452,2025-11-01 22:42:00,241.89,5.0,Russia,1.0,2025-10-30 15:18:00,2.0,5,0,2025-10-27,2,5.492608665955218,1,0.1335610753058752
TXN_017639,CUST_00452,2025-11-12 23:07:00,55.58,3.0,India,2.0,2025-11-01 22:42:00,11.0,2,0,2025-11-10,1,4.035655565873421,1,0.18319102982840296
TXN_019418,CUST_00452,2025-11-21 03:41:00,50.82,3.0,Canada,1.0,2025-11-12 23:07:00,8.0,6,1,2025-11-17,1,3.947776175133964,1,0.13656670292006823
TXN_015797,CUST_00452,2025-12-06 14:43:00,14.65,5.0,Russia,0.0,2025-11-21 03:41:00,15.0,5,0,2025-12-01,1,2.750470916986162,1,0.16118522034847838
TXN_005138,CUST_00452,2025-12-13 03:04:00,54.87,6.0,UK,1.0,2025-12-06 14:43:00,6.0,4,1,2025-12-08,1,4.023027563471057,1,0.11730141633836355
TXN_013008,CUST_00452,2025-12-30 09:36:00,20.64,2.0,Russia,1.0,2025-12-13 03:04:00,17.0,5,0,2025-12-29,1,3.074543453978281,1,0.20125727640591734
TXN_015843,CUST_00452,2026-01-20 14:14:00,54.09,2.0,UK,1.0,2025-12-30 09:36:00,21.0,4,0,2026-01-19,1,4.008968211484625,1,0.20523204538682788
TXN_015900,CUST_00452,2026-01-28 15:18:00,10.75,3.0,UK,2.0,2026-01-20 14:14:00,8.0,4,0,2026-01-26,2,2.463853240590168,1,0.16823863615607232
TXN_011741,CUST_00452,2026-01-30 22:42:00,241.89,5.0,Canada,2.0,2026-01-28 15:18:00,2.0,6,0,2026-01-26,2,5.492608665955218,1,0.12046178319528716
TXN_015138,CUST_00452,2026-03-13 03:04:00,54.87,6.0,India,0.0,2026-01-30 22:42:00,41.0,2,1,2026-03-09,1,4.023027563471057,1,0.054598634029566995
TXN_000373,CUST_00453,2025-02-20 22:52:00,30.62,4.0,Russia,1.0,2025-02-17 18:44:00,3.0,3,0,2025-02-17,2,3.453789831781326,1,0.17794691763981663
TXN_000456,CUST_00453,2025-02-28 16:11:00,57.12,4.0,Canada,2.0,2025-02-20 22:52:00,7.0,5,0,2025-02-24,1,4.062509838702082,1,0.19213887670373875
TXN_005397,CUST_00453,2025-03-22 17:09:00,75.77,0.0,Canada,3.0,2025-02-28 16:11:00,22.0,5,0,2025-03-17,1,4.3408139388398075,1,0.08783942127391609
